"Control Record Model for: "	Virtual Account
"Record Type"	"Instance Record"	"Attribute"	"Description"	"Data Type"
"BQ"	BQ Credit Transfer Instance Record	Credit Transfer Service Inputs and Ouputs	"Mandatory and optional inputs and output information for the BS business service"	String
"BQ"	BQ Credit Transfer Instance Record	Credit Transfer Service Work Product	"Documentation, meeting schedules, notes, reasearch. calculations and any other work products produced by the [BS] business service"	String
"BQ"	BQ Credit Transfer Instance Record	Credit Transfer Service Name	""	String
"BQ"	BQ Direct Debit Instance Record	""	""	""
"BQ"	BQ Direct Debit Instance Record	Direct Debit Preconditions	"The required status/situation prior to the implementation of the feature"	String
"BQ"	BQ Direct Debit Instance Record	Direct Debit Feature Schedule	"The timing and key actions/milestones involved in completing the fulfillment feature instance"	String
"BQ"	BQ Direct Debit Instance Record	Business Service	"The BQ specific Business Service"	Business Service
"BQ"	BQ Direct Debit Instance Record	Direct Debit Postconditions	"The completion status and any triggered/dependent actions once the feature instance has been fulfilled"	String
"BQ"	BQ Direct Debit Instance Record	Direct Debit Service Type	"Reference to the specific [BS] business service type"	String
"BQ"	BQ Direct Debit Instance Record	Direct Debit Service Description	"Description of the performed [BS] business service"	String
"BQ"	BQ Direct Debit Instance Record	Direct Debit Service Inputs and Ouputs	"Mandatory and optional inputs and output information for the BS business service"	String
"BQ"	BQ Direct Debit Instance Record	Direct Debit Service Work Product	"Documentation, meeting schedules, notes, reasearch. calculations and any other work products produced by the [BS] business service"	String
"BQ"	BQ Direct Debit Instance Record	Direct Debit Service Name	""	String
